CUDA available: True
Device name: NVIDIA GeForce RTX 4090
Current device: 0

===== Fold 1/ 5 =====
[Fold 2] Epoch 55/100 | Train Loss: 0.0438 | Val Acc: 0.9369 | Val F1: 0.9363
[Fold 2] Epoch 56/100 | Train Loss: 0.0474 | Val Acc: 0.9427 | Val F1: 0.9433
[Fold 2] Epoch 57/100 | Train Loss: 0.0414 | Val Acc: 0.9383 | Val F1: 0.9398
[Fold 2] Epoch 58/100 | Train Loss: 0.0457 | Val Acc: 0.9399 | Val F1: 0.9407
[Fold 2] Epoch 59/100 | Train Loss: 0.0425 | Val Acc: 0.9403 | Val F1: 0.9397
[Fold 2] Epoch 60/100 | Train Loss: 0.0386 | Val Acc: 0.9418 | Val F1: 0.9416
[Fold 2] Epoch 61/100 | Train Loss: 0.0406 | Val Acc: 0.9385 | Val F1: 0.9384
[Fold 2] Epoch 62/100 | Train Loss: 0.0381 | Val Acc: 0.9372 | Val F1: 0.9370
[Fold 2] Epoch 63/100 | Train Loss: 0.0421 | Val Acc: 0.9419 | Val F1: 0.9419
[Fold 2] Epoch 64/100 | Train Loss: 0.0347 | Val Acc: 0.9396 | Val F1: 0.9389
[Fold 2] Epoch 65/100 | Train Loss: 0.0350 | Val Acc: 0.9441 | Val F1: 0.9450
[Fold 2] Epoch 66/100 | Train Loss: 0.0418 | Val Acc: 0.9423 | Val F1: 0.9431
[Fold 2] Epoch 67/100 | Train Loss: 0.0356 | Val Acc: 0.9412 | Val F1: 0.9419
[Fold 2] Epoch 68/100 | Train Loss: 0.0335 | Val Acc: 0.9383 | Val F1: 0.9382
[Fold 2] Epoch 69/100 | Train Loss: 0.0349 | Val Acc: 0.9423 | Val F1: 0.9420
[Fold 2] Epoch 70/100 | Train Loss: 0.0327 | Val Acc: 0.9434 | Val F1: 0.9438
[Fold 2] Epoch 71/100 | Train Loss: 0.0409 | Val Acc: 0.9399 | Val F1: 0.9399
[Fold 2] Epoch 72/100 | Train Loss: 0.0312 | Val Acc: 0.9412 | Val F1: 0.9415
[Fold 2] Epoch 73/100 | Train Loss: 0.0356 | Val Acc: 0.9436 | Val F1: 0.9440
[Fold 2] Epoch 74/100 | Train Loss: 0.0346 | Val Acc: 0.9325 | Val F1: 0.9327
[Fold 2] Epoch 75/100 | Train Loss: 0.0283 | Val Acc: 0.9367 | Val F1: 0.9366
[Fold 2] Epoch 76/100 | Train Loss: 0.0322 | Val Acc: 0.9383 | Val F1: 0.9386
[Fold 2] Epoch 77/100 | Train Loss: 0.0324 | Val Acc: 0.9401 | Val F1: 0.9402
[Fold 2] Epoch 78/100 | Train Loss: 0.0270 | Val Acc: 0.9367 | Val F1: 0.9360
[Fold 2] Epoch 79/100 | Train Loss: 0.0321 | Val Acc: 0.9409 | Val F1: 0.9419
[Fold 2] Epoch 80/100 | Train Loss: 0.0424 | Val Acc: 0.9419 | Val F1: 0.9419
[Fold 2] Epoch 81/100 | Train Loss: 0.0285 | Val Acc: 0.9434 | Val F1: 0.9436
[Fold 2] Epoch 82/100 | Train Loss: 0.0244 | Val Acc: 0.9418 | Val F1: 0.9415
[Fold 2] Epoch 83/100 | Train Loss: 0.0315 | Val Acc: 0.9418 | Val F1: 0.9416
[Fold 2] Epoch 84/100 | Train Loss: 0.0270 | Val Acc: 0.9423 | Val F1: 0.9422
[Fold 2] Epoch 85/100 | Train Loss: 0.0305 | Val Acc: 0.9367 | Val F1: 0.9372
[Fold 2] Epoch 86/100 | Train Loss: 0.0295 | Val Acc: 0.9360 | Val F1: 0.9369
[Fold 2] Epoch 87/100 | Train Loss: 0.0243 | Val Acc: 0.9398 | Val F1: 0.9401
[Fold 2] Epoch 88/100 | Train Loss: 0.0281 | Val Acc: 0.9399 | Val F1: 0.9405
[Fold 2] Epoch 89/100 | Train Loss: 0.0231 | Val Acc: 0.9399 | Val F1: 0.9406
[Fold 2] Epoch 90/100 | Train Loss: 0.0377 | Val Acc: 0.9445 | Val F1: 0.9444
[Fold 2] Epoch 91/100 | Train Loss: 0.0286 | Val Acc: 0.9380 | Val F1: 0.9374
[Fold 2] Epoch 92/100 | Train Loss: 0.0248 | Val Acc: 0.9385 | Val F1: 0.9384
[Fold 2] Epoch 93/100 | Train Loss: 0.0275 | Val Acc: 0.9403 | Val F1: 0.9400
[Fold 2] Epoch 94/100 | Train Loss: 0.0245 | Val Acc: 0.9458 | Val F1: 0.9458
[Fold 2] Epoch 95/100 | Train Loss: 0.0288 | Val Acc: 0.9427 | Val F1: 0.9431
[Fold 2] Epoch 96/100 | Train Loss: 0.0268 | Val Acc: 0.9385 | Val F1: 0.9386
[Fold 2] Epoch 97/100 | Train Loss: 0.0279 | Val Acc: 0.9407 | Val F1: 0.9408
[Fold 2] Epoch 98/100 | Train Loss: 0.0289 | Val Acc: 0.9309 | Val F1: 0.9320
[Fold 2] Epoch 99/100 | Train Loss: 0.0224 | Val Acc: 0.9361 | Val F1: 0.9353
[Fold 2] Epoch 100/100 | Train Loss: 0.0258 | Val Acc: 0.9303 | Val F1: 0.9288

===== Fold 4/ 5 =====
[Fold 3] Epoch 1/100 | Train Loss: 0.6091 | Val Acc: 0.8033 | Val F1: 0.8333
[Fold 3] Epoch 2/100 | Train Loss: 0.2718 | Val Acc: 0.9153 | Val F1: 0.9124
[Fold 3] Epoch 3/100 | Train Loss: 0.2313 | Val Acc: 0.9378 | Val F1: 0.9394
[Fold 3] Epoch 4/100 | Train Loss: 0.2106 | Val Acc: 0.9316 | Val F1: 0.9349
[Fold 3] Epoch 5/100 | Train Loss: 0.1957 | Val Acc: 0.9187 | Val F1: 0.9232
[Fold 3] Epoch 6/100 | Train Loss: 0.1998 | Val Acc: 0.9372 | Val F1: 0.9395
[Fold 3] Epoch 7/100 | Train Loss: 0.1874 | Val Acc: 0.9363 | Val F1: 0.9358
[Fold 3] Epoch 8/100 | Train Loss: 0.1766 | Val Acc: 0.9494 | Val F1: 0.9501
[Fold 3] Epoch 9/100 | Train Loss: 0.1736 | Val Acc: 0.9347 | Val F1: 0.9374
[Fold 3] Epoch 10/100 | Train Loss: 0.1717 | Val Acc: 0.9481 | Val F1: 0.9491
[Fold 3] Epoch 11/100 | Train Loss: 0.1649 | Val Acc: 0.9483 | Val F1: 0.9495
[Fold 3] Epoch 12/100 | Train Loss: 0.1586 | Val Acc: 0.9439 | Val F1: 0.9457
[Fold 3] Epoch 13/100 | Train Loss: 0.1516 | Val Acc: 0.9505 | Val F1: 0.9512
[Fold 3] Epoch 14/100 | Train Loss: 0.1531 | Val Acc: 0.9454 | Val F1: 0.9461
[Fold 3] Epoch 15/100 | Train Loss: 0.1494 | Val Acc: 0.9508 | Val F1: 0.9514
[Fold 3] Epoch 16/100 | Train Loss: 0.1456 | Val Acc: 0.9470 | Val F1: 0.9476
[Fold 3] Epoch 17/100 | Train Loss: 0.1480 | Val Acc: 0.9477 | Val F1: 0.9486
[Fold 3] Epoch 18/100 | Train Loss: 0.1417 | Val Acc: 0.9486 | Val F1: 0.9497
[Fold 3] Epoch 19/100 | Train Loss: 0.1362 | Val Acc: 0.9485 | Val F1: 0.9486
[Fold 3] Epoch 20/100 | Train Loss: 0.1321 | Val Acc: 0.9503 | Val F1: 0.9513
[Fold 3] Epoch 21/100 | Train Loss: 0.1314 | Val Acc: 0.9492 | Val F1: 0.9500
[Fold 3] Epoch 22/100 | Train Loss: 0.1236 | Val Acc: 0.9512 | Val F1: 0.9515
[Fold 3] Epoch 23/100 | Train Loss: 0.1194 | Val Acc: 0.9456 | Val F1: 0.9465
[Fold 3] Epoch 24/100 | Train Loss: 0.1178 | Val Acc: 0.9505 | Val F1: 0.9512
[Fold 3] Epoch 25/100 | Train Loss: 0.1123 | Val Acc: 0.9481 | Val F1: 0.9486
[Fold 3] Epoch 26/100 | Train Loss: 0.1139 | Val Acc: 0.9457 | Val F1: 0.9469
[Fold 3] Epoch 27/100 | Train Loss: 0.1132 | Val Acc: 0.9437 | Val F1: 0.9440
[Fold 3] Epoch 28/100 | Train Loss: 0.1063 | Val Acc: 0.9441 | Val F1: 0.9453
[Fold 3] Epoch 29/100 | Train Loss: 0.1047 | Val Acc: 0.9445 | Val F1: 0.9456
[Fold 3] Epoch 30/100 | Train Loss: 0.1013 | Val Acc: 0.9467 | Val F1: 0.9459
[Fold 3] Epoch 31/100 | Train Loss: 0.0968 | Val Acc: 0.9419 | Val F1: 0.9411
[Fold 3] Epoch 32/100 | Train Loss: 0.0951 | Val Acc: 0.9463 | Val F1: 0.9460
[Fold 3] Epoch 33/100 | Train Loss: 0.0921 | Val Acc: 0.9432 | Val F1: 0.9430
[Fold 3] Epoch 34/100 | Train Loss: 0.0897 | Val Acc: 0.9496 | Val F1: 0.9495
[Fold 3] Epoch 35/100 | Train Loss: 0.0827 | Val Acc: 0.9419 | Val F1: 0.9410
[Fold 3] Epoch 36/100 | Train Loss: 0.0809 | Val Acc: 0.9461 | Val F1: 0.9460
[Fold 3] Epoch 37/100 | Train Loss: 0.0768 | Val Acc: 0.9474 | Val F1: 0.9477
[Fold 3] Epoch 38/100 | Train Loss: 0.0786 | Val Acc: 0.9439 | Val F1: 0.9442
[Fold 3] Epoch 39/100 | Train Loss: 0.0753 | Val Acc: 0.9481 | Val F1: 0.9482
[Fold 3] Epoch 40/100 | Train Loss: 0.0688 | Val Acc: 0.9483 | Val F1: 0.9490
[Fold 3] Epoch 41/100 | Train Loss: 0.0714 | Val Acc: 0.9496 | Val F1: 0.9500
[Fold 3] Epoch 42/100 | Train Loss: 0.0698 | Val Acc: 0.9450 | Val F1: 0.9458
[Fold 3] Epoch 43/100 | Train Loss: 0.0704 | Val Acc: 0.9447 | Val F1: 0.9458
[Fold 3] Epoch 44/100 | Train Loss: 0.0678 | Val Acc: 0.9398 | Val F1: 0.9411
[Fold 3] Epoch 45/100 | Train Loss: 0.0631 | Val Acc: 0.9443 | Val F1: 0.9450
[Fold 3] Epoch 46/100 | Train Loss: 0.0660 | Val Acc: 0.9419 | Val F1: 0.9427
[Fold 3] Epoch 47/100 | Train Loss: 0.0576 | Val Acc: 0.9390 | Val F1: 0.9380
[Fold 3] Epoch 48/100 | Train Loss: 0.0617 | Val Acc: 0.9418 | Val F1: 0.9415
[Fold 3] Epoch 49/100 | Train Loss: 0.0601 | Val Acc: 0.9439 | Val F1: 0.9440
[Fold 3] Epoch 50/100 | Train Loss: 0.0531 | Val Acc: 0.9370 | Val F1: 0.9356
[Fold 3] Epoch 51/100 | Train Loss: 0.0582 | Val Acc: 0.9396 | Val F1: 0.9417
[Fold 3] Epoch 52/100 | Train Loss: 0.0544 | Val Acc: 0.9457 | Val F1: 0.9461
[Fold 3] Epoch 53/100 | Train Loss: 0.0543 | Val Acc: 0.9439 | Val F1: 0.9446
[Fold 3] Epoch 54/100 | Train Loss: 0.0525 | Val Acc: 0.9447 | Val F1: 0.9448
[Fold 3] Epoch 55/100 | Train Loss: 0.0474 | Val Acc: 0.9432 | Val F1: 0.9435
[Fold 3] Epoch 56/100 | Train Loss: 0.0459 | Val Acc: 0.9427 | Val F1: 0.9436
[Fold 3] Epoch 57/100 | Train Loss: 0.0464 | Val Acc: 0.9485 | Val F1: 0.9487
[Fold 3] Epoch 58/100 | Train Loss: 0.0469 | Val Acc: 0.9437 | Val F1: 0.9449
[Fold 3] Epoch 59/100 | Train Loss: 0.0512 | Val Acc: 0.9428 | Val F1: 0.9430
[Fold 3] Epoch 60/100 | Train Loss: 0.0450 | Val Acc: 0.9459 | Val F1: 0.9458
[Fold 3] Epoch 61/100 | Train Loss: 0.0464 | Val Acc: 0.9447 | Val F1: 0.9456
[Fold 3] Epoch 62/100 | Train Loss: 0.0433 | Val Acc: 0.9465 | Val F1: 0.9469
[Fold 3] Epoch 63/100 | Train Loss: 0.0425 | Val Acc: 0.9456 | Val F1: 0.9461
[Fold 3] Epoch 64/100 | Train Loss: 0.0462 | Val Acc: 0.9399 | Val F1: 0.9398
[Fold 3] Epoch 65/100 | Train Loss: 0.0417 | Val Acc: 0.9418 | Val F1: 0.9415
[Fold 3] Epoch 66/100 | Train Loss: 0.0489 | Val Acc: 0.9427 | Val F1: 0.9435
[Fold 3] Epoch 67/100 | Train Loss: 0.0413 | Val Acc: 0.9483 | Val F1: 0.9486
[Fold 3] Epoch 68/100 | Train Loss: 0.0345 | Val Acc: 0.9450 | Val F1: 0.9455
[Fold 3] Epoch 69/100 | Train Loss: 0.0461 | Val Acc: 0.9454 | Val F1: 0.9456
[Fold 3] Epoch 70/100 | Train Loss: 0.0392 | Val Acc: 0.9407 | Val F1: 0.9401
[Fold 3] Epoch 71/100 | Train Loss: 0.0411 | Val Acc: 0.9479 | Val F1: 0.9480
[Fold 3] Epoch 72/100 | Train Loss: 0.0386 | Val Acc: 0.9452 | Val F1: 0.9460
[Fold 3] Epoch 73/100 | Train Loss: 0.0315 | Val Acc: 0.9447 | Val F1: 0.9450
[Fold 3] Epoch 74/100 | Train Loss: 0.0384 | Val Acc: 0.9468 | Val F1: 0.9468
[Fold 3] Epoch 75/100 | Train Loss: 0.0361 | Val Acc: 0.9456 | Val F1: 0.9461
[Fold 3] Epoch 76/100 | Train Loss: 0.0400 | Val Acc: 0.9427 | Val F1: 0.9424
[Fold 3] Epoch 77/100 | Train Loss: 0.0302 | Val Acc: 0.9452 | Val F1: 0.9455
[Fold 3] Epoch 78/100 | Train Loss: 0.0293 | Val Acc: 0.9428 | Val F1: 0.9427
[Fold 3] Epoch 79/100 | Train Loss: 0.0347 | Val Acc: 0.9427 | Val F1: 0.9427
[Fold 3] Epoch 80/100 | Train Loss: 0.0308 | Val Acc: 0.9412 | Val F1: 0.9420
[Fold 3] Epoch 81/100 | Train Loss: 0.0333 | Val Acc: 0.9434 | Val F1: 0.9437
[Fold 3] Epoch 82/100 | Train Loss: 0.0362 | Val Acc: 0.9423 | Val F1: 0.9425
[Fold 3] Epoch 83/100 | Train Loss: 0.0297 | Val Acc: 0.9408 | Val F1: 0.9407
[Fold 3] Epoch 84/100 | Train Loss: 0.0271 | Val Acc: 0.9403 | Val F1: 0.9402
[Fold 3] Epoch 85/100 | Train Loss: 0.0289 | Val Acc: 0.9459 | Val F1: 0.9469
[Fold 3] Epoch 86/100 | Train Loss: 0.0291 | Val Acc: 0.9439 | Val F1: 0.9443
[Fold 3] Epoch 87/100 | Train Loss: 0.0356 | Val Acc: 0.9454 | Val F1: 0.9455
[Fold 3] Epoch 88/100 | Train Loss: 0.0276 | Val Acc: 0.9416 | Val F1: 0.9421
[Fold 3] Epoch 89/100 | Train Loss: 0.0283 | Val Acc: 0.9436 | Val F1: 0.9443
[Fold 3] Epoch 90/100 | Train Loss: 0.0358 | Val Acc: 0.9450 | Val F1: 0.9453
[Fold 3] Epoch 91/100 | Train Loss: 0.0337 | Val Acc: 0.9441 | Val F1: 0.9446
[Fold 3] Epoch 92/100 | Train Loss: 0.0246 | Val Acc: 0.9410 | Val F1: 0.9415
[Fold 3] Epoch 93/100 | Train Loss: 0.0223 | Val Acc: 0.9454 | Val F1: 0.9454
[Fold 3] Epoch 94/100 | Train Loss: 0.0310 | Val Acc: 0.9423 | Val F1: 0.9427
[Fold 3] Epoch 95/100 | Train Loss: 0.0286 | Val Acc: 0.9463 | Val F1: 0.9466
[Fold 3] Epoch 96/100 | Train Loss: 0.0250 | Val Acc: 0.9405 | Val F1: 0.9404
[Fold 3] Epoch 97/100 | Train Loss: 0.0307 | Val Acc: 0.9418 | Val F1: 0.9426
[Fold 3] Epoch 98/100 | Train Loss: 0.0258 | Val Acc: 0.9443 | Val F1: 0.9444
[Fold 3] Epoch 99/100 | Train Loss: 0.0186 | Val Acc: 0.9421 | Val F1: 0.9423
[Fold 3] Epoch 100/100 | Train Loss: 0.0238 | Val Acc: 0.9399 | Val F1: 0.9406

===== Fold 5/ 5 =====
[Fold 4] Epoch 1/100 | Train Loss: 0.5109 | Val Acc: 0.9158 | Val F1: 0.9191
[Fold 4] Epoch 2/100 | Train Loss: 0.2538 | Val Acc: 0.9285 | Val F1: 0.9296
[Fold 4] Epoch 3/100 | Train Loss: 0.2186 | Val Acc: 0.9369 | Val F1: 0.9389
[Fold 4] Epoch 4/100 | Train Loss: 0.2039 | Val Acc: 0.9356 | Val F1: 0.9384
[Fold 4] Epoch 5/100 | Train Loss: 0.1929 | Val Acc: 0.9407 | Val F1: 0.9421
[Fold 4] Epoch 6/100 | Train Loss: 0.1860 | Val Acc: 0.9291 | Val F1: 0.9288
[Fold 4] Epoch 7/100 | Train Loss: 0.1817 | Val Acc: 0.9294 | Val F1: 0.9284
[Fold 4] Epoch 8/100 | Train Loss: 0.1756 | Val Acc: 0.9410 | Val F1: 0.9425
[Fold 4] Epoch 9/100 | Train Loss: 0.1741 | Val Acc: 0.9378 | Val F1: 0.9407
[Fold 4] Epoch 10/100 | Train Loss: 0.1633 | Val Acc: 0.9388 | Val F1: 0.9412
[Fold 4] Epoch 11/100 | Train Loss: 0.1610 | Val Acc: 0.9396 | Val F1: 0.9399
[Fold 4] Epoch 12/100 | Train Loss: 0.1595 | Val Acc: 0.9358 | Val F1: 0.9365
[Fold 4] Epoch 13/100 | Train Loss: 0.1494 | Val Acc: 0.9407 | Val F1: 0.9429
[Fold 4] Epoch 14/100 | Train Loss: 0.1471 | Val Acc: 0.9467 | Val F1: 0.9480
[Fold 4] Epoch 15/100 | Train Loss: 0.1451 | Val Acc: 0.9418 | Val F1: 0.9436
[Fold 4] Epoch 16/100 | Train Loss: 0.1457 | Val Acc: 0.9432 | Val F1: 0.9443
[Fold 4] Epoch 17/100 | Train Loss: 0.1379 | Val Acc: 0.9381 | Val F1: 0.9376
[Fold 4] Epoch 18/100 | Train Loss: 0.1344 | Val Acc: 0.9423 | Val F1: 0.9429
[Fold 4] Epoch 19/100 | Train Loss: 0.1315 | Val Acc: 0.9463 | Val F1: 0.9481
[Fold 4] Epoch 20/100 | Train Loss: 0.1244 | Val Acc: 0.9379 | Val F1: 0.9376
[Fold 4] Epoch 21/100 | Train Loss: 0.1289 | Val Acc: 0.9461 | Val F1: 0.9481
[Fold 4] Epoch 22/100 | Train Loss: 0.1217 | Val Acc: 0.9448 | Val F1: 0.9467
[Fold 4] Epoch 23/100 | Train Loss: 0.1187 | Val Acc: 0.9414 | Val F1: 0.9430
[Fold 4] Epoch 24/100 | Train Loss: 0.1137 | Val Acc: 0.9356 | Val F1: 0.9391
[Fold 4] Epoch 25/100 | Train Loss: 0.1169 | Val Acc: 0.9436 | Val F1: 0.9442
[Fold 4] Epoch 26/100 | Train Loss: 0.1080 | Val Acc: 0.9434 | Val F1: 0.9455
[Fold 4] Epoch 27/100 | Train Loss: 0.1054 | Val Acc: 0.9421 | Val F1: 0.9433
[Fold 4] Epoch 28/100 | Train Loss: 0.1042 | Val Acc: 0.9405 | Val F1: 0.9409
[Fold 4] Epoch 29/100 | Train Loss: 0.0993 | Val Acc: 0.9410 | Val F1: 0.9433
[Fold 4] Epoch 30/100 | Train Loss: 0.0982 | Val Acc: 0.9439 | Val F1: 0.9458
[Fold 4] Epoch 31/100 | Train Loss: 0.0926 | Val Acc: 0.9419 | Val F1: 0.9433
[Fold 4] Epoch 32/100 | Train Loss: 0.0956 | Val Acc: 0.9418 | Val F1: 0.9433
[Fold 4] Epoch 33/100 | Train Loss: 0.0908 | Val Acc: 0.9412 | Val F1: 0.9424
[Fold 4] Epoch 34/100 | Train Loss: 0.0891 | Val Acc: 0.9359 | Val F1: 0.9389
[Fold 4] Epoch 35/100 | Train Loss: 0.0885 | Val Acc: 0.9376 | Val F1: 0.9407
[Fold 4] Epoch 36/100 | Train Loss: 0.0849 | Val Acc: 0.9407 | Val F1: 0.9422
[Fold 4] Epoch 37/100 | Train Loss: 0.0801 | Val Acc: 0.9352 | Val F1: 0.9355
[Fold 4] Epoch 38/100 | Train Loss: 0.0768 | Val Acc: 0.9430 | Val F1: 0.9436
[Fold 4] Epoch 39/100 | Train Loss: 0.0797 | Val Acc: 0.9423 | Val F1: 0.9436
[Fold 4] Epoch 40/100 | Train Loss: 0.0815 | Val Acc: 0.9329 | Val F1: 0.9324
[Fold 4] Epoch 41/100 | Train Loss: 0.0755 | Val Acc: 0.9414 | Val F1: 0.9417
[Fold 4] Epoch 42/100 | Train Loss: 0.0707 | Val Acc: 0.9437 | Val F1: 0.9453
[Fold 4] Epoch 43/100 | Train Loss: 0.0762 | Val Acc: 0.9358 | Val F1: 0.9361
[Fold 4] Epoch 44/100 | Train Loss: 0.0676 | Val Acc: 0.9396 | Val F1: 0.9404
[Fold 4] Epoch 45/100 | Train Loss: 0.0695 | Val Acc: 0.9398 | Val F1: 0.9417
[Fold 4] Epoch 46/100 | Train Loss: 0.0649 | Val Acc: 0.9445 | Val F1: 0.9452
[Fold 4] Epoch 47/100 | Train Loss: 0.0603 | Val Acc: 0.9437 | Val F1: 0.9452
[Fold 4] Epoch 48/100 | Train Loss: 0.0648 | Val Acc: 0.9418 | Val F1: 0.9440
[Fold 4] Epoch 49/100 | Train Loss: 0.0692 | Val Acc: 0.9432 | Val F1: 0.9447
[Fold 4] Epoch 50/100 | Train Loss: 0.0629 | Val Acc: 0.9430 | Val F1: 0.9449
[Fold 4] Epoch 51/100 | Train Loss: 0.0529 | Val Acc: 0.9421 | Val F1: 0.9441
[Fold 4] Epoch 52/100 | Train Loss: 0.0619 | Val Acc: 0.9401 | Val F1: 0.9418
[Fold 4] Epoch 53/100 | Train Loss: 0.0617 | Val Acc: 0.9443 | Val F1: 0.9456
[Fold 4] Epoch 54/100 | Train Loss: 0.0530 | Val Acc: 0.9432 | Val F1: 0.9444
[Fold 4] Epoch 55/100 | Train Loss: 0.0563 | Val Acc: 0.9418 | Val F1: 0.9429
[Fold 4] Epoch 56/100 | Train Loss: 0.0504 | Val Acc: 0.9419 | Val F1: 0.9429
[Fold 4] Epoch 57/100 | Train Loss: 0.0523 | Val Acc: 0.9437 | Val F1: 0.9450
[Fold 4] Epoch 58/100 | Train Loss: 0.0566 | Val Acc: 0.9427 | Val F1: 0.9433
[Fold 4] Epoch 59/100 | Train Loss: 0.0453 | Val Acc: 0.9416 | Val F1: 0.9425
[Fold 4] Epoch 60/100 | Train Loss: 0.0513 | Val Acc: 0.9416 | Val F1: 0.9430
[Fold 4] Epoch 61/100 | Train Loss: 0.0450 | Val Acc: 0.9443 | Val F1: 0.9456
[Fold 4] Epoch 62/100 | Train Loss: 0.0433 | Val Acc: 0.9436 | Val F1: 0.9449
[Fold 4] Epoch 63/100 | Train Loss: 0.0443 | Val Acc: 0.9414 | Val F1: 0.9434
[Fold 4] Epoch 64/100 | Train Loss: 0.0475 | Val Acc: 0.9399 | Val F1: 0.9417
[Fold 4] Epoch 65/100 | Train Loss: 0.0501 | Val Acc: 0.9452 | Val F1: 0.9467
[Fold 4] Epoch 66/100 | Train Loss: 0.0411 | Val Acc: 0.9396 | Val F1: 0.9401
[Fold 4] Epoch 67/100 | Train Loss: 0.0509 | Val Acc: 0.9419 | Val F1: 0.9432
[Fold 4] Epoch 68/100 | Train Loss: 0.0405 | Val Acc: 0.9408 | Val F1: 0.9431
[Fold 4] Epoch 69/100 | Train Loss: 0.0395 | Val Acc: 0.9390 | Val F1: 0.9411
[Fold 4] Epoch 70/100 | Train Loss: 0.0410 | Val Acc: 0.9432 | Val F1: 0.9444
[Fold 4] Epoch 71/100 | Train Loss: 0.0427 | Val Acc: 0.9425 | Val F1: 0.9442
[Fold 4] Epoch 72/100 | Train Loss: 0.0373 | Val Acc: 0.9390 | Val F1: 0.9399
[Fold 4] Epoch 73/100 | Train Loss: 0.0407 | Val Acc: 0.9359 | Val F1: 0.9380
[Fold 4] Epoch 74/100 | Train Loss: 0.0395 | Val Acc: 0.9392 | Val F1: 0.9404
[Fold 4] Epoch 75/100 | Train Loss: 0.0366 | Val Acc: 0.9396 | Val F1: 0.9409
[Fold 4] Epoch 76/100 | Train Loss: 0.0352 | Val Acc: 0.9416 | Val F1: 0.9432
[Fold 4] Epoch 77/100 | Train Loss: 0.0439 | Val Acc: 0.9408 | Val F1: 0.9433
[Fold 4] Epoch 78/100 | Train Loss: 0.0410 | Val Acc: 0.9387 | Val F1: 0.9400
[Fold 4] Epoch 79/100 | Train Loss: 0.0358 | Val Acc: 0.9392 | Val F1: 0.9402
[Fold 4] Epoch 80/100 | Train Loss: 0.0338 | Val Acc: 0.9369 | Val F1: 0.9379
[Fold 4] Epoch 81/100 | Train Loss: 0.0367 | Val Acc: 0.9388 | Val F1: 0.9401
[Fold 4] Epoch 82/100 | Train Loss: 0.0286 | Val Acc: 0.9403 | Val F1: 0.9416
[Fold 4] Epoch 83/100 | Train Loss: 0.0366 | Val Acc: 0.9388 | Val F1: 0.9400
[Fold 4] Epoch 84/100 | Train Loss: 0.0374 | Val Acc: 0.9387 | Val F1: 0.9396
[Fold 4] Epoch 85/100 | Train Loss: 0.0301 | Val Acc: 0.9383 | Val F1: 0.9405
[Fold 4] Epoch 86/100 | Train Loss: 0.0352 | Val Acc: 0.9369 | Val F1: 0.9381
[Fold 4] Epoch 87/100 | Train Loss: 0.0338 | Val Acc: 0.9434 | Val F1: 0.9445
[Fold 4] Epoch 88/100 | Train Loss: 0.0318 | Val Acc: 0.9414 | Val F1: 0.9432
[Fold 4] Epoch 89/100 | Train Loss: 0.0304 | Val Acc: 0.9412 | Val F1: 0.9424
[Fold 4] Epoch 90/100 | Train Loss: 0.0248 | Val Acc: 0.9419 | Val F1: 0.9432
[Fold 4] Epoch 91/100 | Train Loss: 0.0349 | Val Acc: 0.9407 | Val F1: 0.9417
[Fold 4] Epoch 92/100 | Train Loss: 0.0288 | Val Acc: 0.9414 | Val F1: 0.9420
[Fold 4] Epoch 93/100 | Train Loss: 0.0265 | Val Acc: 0.9385 | Val F1: 0.9389
[Fold 4] Epoch 94/100 | Train Loss: 0.0328 | Val Acc: 0.9443 | Val F1: 0.9452
[Fold 4] Epoch 95/100 | Train Loss: 0.0284 | Val Acc: 0.9407 | Val F1: 0.9428
[Fold 4] Epoch 96/100 | Train Loss: 0.0276 | Val Acc: 0.9396 | Val F1: 0.9404
[Fold 4] Epoch 97/100 | Train Loss: 0.0253 | Val Acc: 0.9430 | Val F1: 0.9443
[Fold 4] Epoch 98/100 | Train Loss: 0.0324 | Val Acc: 0.9387 | Val F1: 0.9404
[Fold 4] Epoch 99/100 | Train Loss: 0.0288 | Val Acc: 0.9414 | Val F1: 0.9429
[Fold 4] Epoch 100/100 | Train Loss: 0.0253 | Val Acc: 0.9398 | Val F1: 0.9412
